"date","country","country_id","iso3","region","deaths","cumulative_deaths","confirmed","cumulative_confirmed","geometry"
"2020-01-12","China","CN","CHN","WPRO",0,1,0,41,list(list(c(130.624, 130.028, 129.431, 128.293, 128.03, 126.716, 126.007, 124.358, 124.171, 123.309, 121.849, 121.589, 122.11, 121.281, 119.576, 118.933, 118.02, 117.7, 117.719, 118.774, 119.029, 119.268, 119.682, 120.857, 122.395, 122.281, 121.318, 120.193, 119.309, 119.447, 120.236, 120.893, 121.787, 121.76, 120.837, 121.727, 122.094, 122.176, 121.624, 121.487, 120.857, 120.522, 119.879, 119.604, 118.91, 116.41, 114.235, 114.038, 113.626, 113.551, 113.533, 113.252, 113.024, 112.676, 110.67, 110.339, 
110.428, 110.194, 109.948, 109.77, 109.804, 108.789, 108.024, 106.794, 106.645, 105.321, 104.094, 103.37, 102.979, 102.53, 102.144, 101.642, 101.702, 101.299, 101.143, 100.964, 100.298, 99.894, 99.312, 99.424, 98.954, 98.736, 97.662, 97.632, 98.617, 98.759, 98.65, 98.3, 98.028, 97.661, 97.347, 96.408, 96.558, 96.204, 96.043, 95.441, 94.493, 93.373, 93.249, 92.697, 92.572, 91.642, 91.373, 90.007, 89.544, 89.123, 88.923, 88.773, 88.135, 87.219, 87.058, 86.644, 86.008, 85.69, 85.196, 85.113, 84.556, 
84.084, 83.623, 83.277, 81.778, 81.485, 81.179, 81.037, 80.218, 80.224, 80.206, 80.206, 80.22, 80.222, 80.206, 80.193, 80.204, 80.224, 80.238, 80.255, 80.255, 80.248, 80.239, 80.227, 80.221, 80.214, 80.203, 80.195, 80.18, 80.165, 80.152, 80.139, 80.092, 80.075, 80.045, 80.026, 80.001, 79.992, 79.976, 79.968, 79.953, 79.422, 79.115, 78.888, 78.769, 78.679, 78.474, 78.398, 78.701, 78.923, 79.254, 79.513, 79.342, 79.147, 78.923, 78.983, 79.474, 80.003, 80.255, 79.309, 77.924, 77.318, 76.191, 75.829, 
75.316, 74.565, 74.572, 74.89, 75.096, 74.785, 73.795, 73.658, 73.881, 74.004, 75.537, 75.747, 76.351, 76.895, 78.124, 78.923, 79.284, 79.679, 80.073, 80.246, 80.237, 80.665, 80.288, 81.511, 82.375, 82.442, 83.042, 84.825, 85.368, 85.785, 87.313, 87.825, 88.164, 88.809, 89.123, 90.007, 90.893, 90.963, 90.787, 90.915, 92.697, 93.697, 95.089, 96.505, 99.36, 100.937, 101.573, 101.763, 103.412, 104.732, 104.994, 105.306, 106.441, 107.315, 109.382, 110.269, 111.746, 111.544, 111.892, 113.655, 114.604, 
115.827, 116.959, 118.287, 119.742, 119.549, 118.412, 117.882, 117.345, 115.746, 115.726, 116.721, 117.807, 119.11, 119.952, 120.664, 120.609, 120.15, 120.208, 120.996, 123.349, 125.47, 126.48, 127.658, 129.561, 130.313, 131.115, 131.999, 134.607, 134.641, 134.183, 133.824, 133.021, 131.876, 131.204, 131.158, 130.46, 130.571, 130.624, 42.45, 42.852, 42.393, 41.948, 41.486, 41.618, 40.978, 40, 39.825, 39.757, 39.166, 39.645, 40.515, 40.833, 39.858, 39.251, 39.178, 38.926, 38.456, 38.087, 37.414, 37.227, 
37.233, 37.742, 37.325, 36.91, 36.693, 36.062, 34.923, 34.676, 34.201, 32.697, 31.791, 30.965, 30.276, 30.043, 30.112, 29.915, 29.001, 28.392, 27.881, 27.256, 26.585, 25.746, 24.879, 23.009, 22.556, 22.504, 22.701, 22.215, 22.186, 21.912, 22.068, 21.75, 21.362, 20.929, 20.452, 20.31, 20.392, 20.728, 21.4, 21.709, 21.549, 22.058, 22.814, 23.299, 22.635, 22.715, 22.546, 22.68, 22.401, 22.274, 21.237, 21.257, 21.564, 21.687, 21.545, 22.002, 22.185, 22.978, 23.254, 24.031, 23.972, 24.795, 25.896, 26.697, 
27.466, 27.67, 28.195, 28.437, 28.208, 28.451, 28.841, 29.034, 29.401, 29.148, 29.227, 28.622, 28.511, 28.013, 27.901, 27.758, 27.962, 28.143, 28.092, 27.537, 27.273, 28.023, 27.882, 27.857, 27.914, 28.061, 27.965, 28.277, 28.359, 28.623, 28.724, 29.255, 29.227, 29.508, 30.396, 30.406, 30.082, 30.203, 30.583, 30.605, 30.622, 30.628, 30.635, 30.64, 30.663, 30.674, 30.685, 30.688, 30.709, 30.718, 30.738, 30.756, 30.762, 30.762, 30.765, 30.776, 30.782, 30.798, 30.807, 30.804, 30.792, 30.784, 30.792, 
30.804, 30.813, 30.842, 30.867, 30.88, 30.886, 30.886, 30.874, 31.064, 31.379, 31.272, 31.938, 32.093, 32.24, 32.523, 32.647, 32.364, 32.523, 32.727, 33.136, 33.188, 33.392, 33.981, 34.138, 34.669, 35.365, 35.927, 35.494, 35.496, 35.877, 36.668, 36.945, 37.031, 37.212, 37.234, 37.476, 38.506, 38.664, 39.465, 39.561, 40.05, 40.599, 40.329, 40.39, 40.993, 41.08, 41.633, 41.733, 41.843, 42.106, 42.221, 42.393, 43.348, 44.951, 45.279, 45.265, 45.832, 47.04, 46.938, 47.094, 48.247, 49.1, 49.183, 48.518, 
48.135, 48.047, 47.8, 46.784, 46.152, 45.584, 45.324, 45.042, 44.884, 44.306, 42.822, 42.582, 42.641, 42.45, 42.393, 41.898, 41.733, 41.631, 41.733, 42.106, 42.393, 42.471, 42.743, 43.674, 44.383, 44.911, 44.836, 45.329, 45.59, 46.393, 46.706, 46.803, 47.255, 47.987, 47.99, 47.744, 47.863, 48.313, 49.85, 49.579, 50.065, 51.448, 52.066, 52.487, 52.693, 52.797, 53.274, 53.526, 53.054, 52.145, 49.776, 49.347, 48.931, 47.742, 47.704, 48.33, 47.645, 47.221, 46.252, 45.139, 45.289, 44.857, 43.123, 42.689, 
42.636, 42.45)), list(c(121.634, 120.786, 120.074, 120.346, 120.727, 121.206, 121.526, 121.769, 121.928, 121.634, 24.001, 21.955, 23.088, 24.001, 24.611, 25.112, 25.249, 25.161, 24.995, 24.001)), list(c(121.652, 121.516, 121.179, 121.377, 121.652, 39.018, 38.794, 38.874, 39.077, 39.018)), list(c(116.898, 116.952, 116.604, 116.479, 116.898, 20.779, 20.539, 20.604, 20.751, 20.779)), list(c(110.681, 110.993, 110.658, 110.418, 110.324, 109.522, 108.827, 108.702, 108.696, 109.417, 109.657, 110.037, 110.16, 
110.571, 110.681, 20.139, 19.682, 19.313, 18.672, 18.672, 18.21, 18.46, 18.672, 19.326, 19.865, 19.99, 19.948, 20.043, 20.043, 20.139)), list(c(109.288, 109.197, 108.937, 108.962, 109.145, 109.288, 21.09, 20.901, 20.948, 21.118, 21.212, 21.09)))
